x,y,class
5.26752,27.4822,white
99.4555,30.8261,white
62.1232,90.9592,white
98.9722,83.7505,white
11.6395,47.6061,white
86.2326,50.5344,white
71.0332,95.124,white
38.8652,17.2507,white
28.754,96.3083,white
23.9806,77.1773,white
12.9309,64.0661,white
99.7549,65.6045,white
93.0803,93.8126,white
56.4906,9.37652,white
79.9757,77.9825,white
2.497,26.1588,white
77.4672,26.2917,white
4.22862,37.0773,white
54.2769,83.6011,white
90.809,60.0074,white
7.10213,1.87705,white
42.2328,86.6483,white
65.2387,79.2754,white
8.12168,73.6206,white
5.95567,82.7304,white
98.3349,12.2137,white
55.054,95.646,white
16.1784,26.6465,white
30.1125,96.1474,white
6.72273,84.3008,white
79.1476,34.0974,white
60.2109,97.1217,white
90.1846,24.9245,white
22.2743,76.5051,white
98.5885,50.7377,white
58.2557,85.0753,white
51.9234,3.818,white
89.9714,55.4358,white
2.09109,93.2682,white
21.4135,7.33604,white
93.6229,76.6366,white
16.6486,17.1054,white
32.4236,86.2837,white
53.957,7.39765,white
20.6854,68.114,white
65.0024,0.641652,white
88.209,17.1629,white
95.6115,6.94507,white
0.419063,45.8658,white
69.8828,12.9873,white
55.1417,1.10696,white
62.4059,10.4195,white
75.3617,91.9408,white
63.9615,14.8063,white
77.7559,87.2824,white
14.2938,43.9351,white
72.8902,74.1408,white
58.4265,3.23884,white
18.1648,56.5701,white
14.956,74.1681,white
50.3371,13.5956,white
20.5577,92.6305,white
4.71236,37.0333,white
2.78929,54.8086,white
89.1386,91.5779,white
14.5664,62.9894,white
88.9463,31.2111,white
40.5713,11.9321,white
6.48373,72.7469,white
98.1529,26.4327,white
12.5082,36.2534,white
23.0778,90.9494,white
64.8096,5.31301,white
96.4674,95.8419,white
84.3648,10.7008,white
13.5212,63.2412,white
5.14892,99.4291,white
31.9797,84.572,white
87.023,30.8879,white
60.0596,88.4097,white
95.4356,89.3411,white
26.5158,84.0342,white
59.9071,84.9704,white
43.5576,14.1252,white
22.9612,4.42893,white
25.0575,4.58917,white
67.4786,86.2699,white
3.52401,79.1838,white
96.7966,85.366,white
96.5324,26.5134,white
78.4143,97.7853,white
35.5549,13.6754,white
71.9015,23.0047,white
4.18202,79.9783,white
82.4972,46.275,white
54.3941,87.453,white
46.1797,86.0254,white
5.89672,69.6457,white
59.0271,83.1898,white
79.039,23.1596,white
9.82176,20.6007,white
39.6936,88.8013,white
76.7842,70.0944,white
40.5873,7.64309,white
18.511,59.9669,white
23.3233,69.6867,white
62.2888,8.2851,white
33.8556,0.440107,white
89.5014,91.2149,white
41.6491,80.7085,white
48.0562,5.99875,white
5.7417,67.9112,white
66.6844,0.950184,white
34.237,94.5377,white
23.9645,10.166,white
49.203,3.88252,white
17.1496,77.542,white
90.5421,94.0032,white
79.3266,68.7496,white
67.3962,3.16169,white
82.058,47.5782,white
26.1562,99.0989,white
12.3655,11.8246,white
47.6948,93.6496,white
13.3416,7.16886,white
96.4653,95.8002,white
17.5848,0.459411,white
31.0856,16.6687,white
44.527,4.86361,white
97.9368,52.0899,white
49.4999,88.6479,white
79.6269,26.9576,white
94.7641,67.0219,white
80.6132,87.0622,white
11.2529,88.3805,white
77.9353,65.3981,white
15.8987,93.5111,white
81.5405,91.8557,white
16.2499,49.2235,white
99.7301,62.3552,white
27.7481,5.74185,white
90.6031,72.6571,white
69.1519,13.8128,white
90.6963,41.6336,white
40.4255,83.1727,white
11.2165,36.159,white
99.8653,58.1477,white
99.8338,57.9051,white
93.2358,24.1514,white
62.9651,12.8057,white
24.8843,25.7941,white
15.8616,69.9465,white
91.2456,33.4729,white
8.36683,59.324,white
10.9644,51.4142,white
7.02994,82.4913,white
97.9967,36.6159,white
22.9961,91.8416,white
6.9055,40.5924,white
30.801,89.2635,white
5.17329,8.07577,white
12.1177,98.8088,white
11.3115,79.7479,white
79.3735,11.7552,white
22.5435,74.0318,white
5.83337,60.6306,white
87.8741,99.1652,white
12.353,63.2991,white
95.9475,81.7622,white
88.83,40.6069,white
58.726,91.2866,white
85.133,61.1747,white
18.4255,15.5426,white
59.3942,2.98656,white
49.3185,5.32253,white
19.4571,58.2564,white
32.2314,1.61892,white
89.7736,48.1082,white
95.7326,74.1464,white
66.3317,81.358,white
11.0791,82.4785,white
16.9059,8.76845,white
9.00182,89.5889,white
12.8695,48.344,white
18.5029,68.8949,white
89.3837,55.2359,white
85.1459,9.60723,white
24.6069,85.974,white
12.8191,99.9047,white
43.361,2.77855,white
78.7064,27.7723,white
83.9786,5.20177,white
47.0296,13.3139,white
23.4718,15.3368,white
40.2976,84.8266,white
6.65511,46.1649,white
3.08928,9.16366,white
11.5078,32.8197,white
23.2819,82.9119,white
80.5089,98.8608,white
60.6822,80.0597,white
73.1757,77.0768,white
84.3651,18.9513,white
94.2365,62.4131,white
80.1777,97.5402,white
12.4009,93.2752,white
13.4795,0.77859,white
21.0206,88.8908,white
69.8817,75.1632,white
21.5582,81.8486,white
89.2749,0.490261,white
11.9587,35.9358,white
89.168,68.9363,white
19.21,27.9245,white
86.5653,31.9501,white
75.7518,20.0347,white
90.3174,33.9171,white
61.7666,95.0039,white
42.3775,8.59444,white
25.2946,75.3442,white
3.93448,56.4451,white
94.4296,44.252,white
58.2384,8.54743,white
16.7321,55.1821,white
11.2899,75.5181,white
89.6807,17.796,white
14.3843,90.8925,white
85.8034,28.7167,white
74.3942,14.8751,white
71.099,7.66856,white
85.4022,58.9811,white
71.4766,11.9636,white
65.0323,81.7424,white
6.94815,58.2103,white
90.4208,53.2253,white
93.7246,76.3556,white
66.9442,92.611,white
31.6991,87.498,white
54.8599,7.40129,white
30.2572,13.7785,white
14.8539,99.8915,white
60.664,5.91463,white
95.1919,53.0072,white
92.0286,87.8478,white
48.9126,2.34506,white
0.196553,42.7636,white
65.1498,12.2318,white
89.3702,65.951,white
50.656,4.49431,white
97.3187,70.9852,white
91.8682,51.9709,white
69.4656,16.1838,white
22.4922,10.031,white
95.4232,6.0279,white
46.0593,5.05179,white
21.136,68.2139,white
5.6576,27.6988,white
39.6823,82.4054,white
62.3685,0.0177218,white
1.88259,37.3909,white
83.6845,55.5002,white
1.0385,77.4733,white
87.6087,75.636,white
27.0749,94.4191,white
3.36471,17.8024,white
29.7264,22.6312,white
17.97,41.5264,white
11.2737,74.8042,white
33.4398,78.2844,white
13.2098,50.5271,white
35.9877,78.8145,white
80.7833,89.7259,white
37.4629,82.2255,white
95.1814,91.2304,white
80.7446,71.3006,white
29.4233,79.1433,white
23.0374,90.2969,white
33.9665,14.1581,white
73.5861,7.51199,white
15.1718,57.8,white
98.8973,11.5398,white
4.83752,1.6429,white
95.3584,24.0995,white
48.8133,15.6367,white
93.3026,9.23172,white
54.2761,86.8902,white
94.0693,70.5056,white
22.9285,6.53335,white
48.2053,4.39248,white
87.5332,73.6121,white
85.3747,0.841864,white
93.9092,38.2633,white
60.8718,97.9705,white
40.8395,96.1386,white
28.0612,17.7957,white
17.0779,27.8494,white
10.1631,23.7812,white
3.56011,91.448,white
94.5571,5.83104,white
76.0151,22.2065,white
18.7419,65.1599,white
88.7261,74.8366,white
91.3703,4.01625,white
67.4736,93.2928,white
94.0935,11.6356,white
8.52416,6.55056,white
35.4549,10.4464,white
25.3898,90.8884,white
14.0317,81.7461,white
87.1637,29.2991,white
62.2044,81.0543,white
7.6628,10.2598,white
93.5853,64.2611,white
1.34516,81.568,white
96.5325,19.7275,white
67.1796,19.5475,white
92.793,91.8515,white
13.1626,10.6439,white
15.5959,4.35447,white
90.3116,23.2996,white
98.8725,22.8823,white
13.7934,34.9758,white
55.156,88.1945,white
12.7502,35.0835,white
16.9194,97.9411,white
93.7016,31.1033,white
2.73644,76.2631,white
5.40065,81.5793,white
18.4593,37.8377,white
9.94096,26.9261,white
86.2637,49.4263,white
78.8192,28.5676,white
92.3583,76.3605,white
13.6089,84.7562,white
23.2085,15.0438,white
6.19323,74.2457,white
93.62,41.2567,white
97.638,33.8175,white
36.0682,6.33741,white
87.2427,60.2962,white
51.9954,9.38697,white
27.1074,7.86982,white
3.46052,22.2277,white
96.4617,29.2525,white
5.4992,65.7147,white
5.17545,91.8866,white
19.0493,79.0792,white
27.6314,87.0974,white
12.6303,28.9311,white
71.302,76.2002,white
89.9738,70.6659,white
78.4728,33.2146,white
80.4205,31.3501,white
32.0961,14.6095,white
35.4336,10.0196,white
30.9365,7.88889,white
2.84463,25.1092,white
35.7887,88.7837,white
19.1414,8.15507,white
4.42326,1.59559,white
1.32443,37.2778,white
77.4928,33.8936,white
72.2948,25.0496,white
58.1853,92.6755,white
54.94,84.4912,white
88.9767,89.8012,white
53.4713,81.4363,white
85.718,51.8302,white
95.0416,35.0246,white
98.309,57.0466,white
31.5228,90.4593,white
82.276,84.3553,white
74.5979,75.6778,white
55.4671,82.8151,white
97.3924,52.574,white
96.4847,70.2252,white
88.0211,62.5851,white
82.4733,25.9709,white
17.7945,81.6216,white
89.1782,15.2031,white
87.2504,27.2893,white
58.3521,87.2457,white
27.5088,18.677,white
89.9849,65.8577,white
43.6325,4.19077,white
16.6514,62.3386,white
71.7188,1.30834,white
69.4426,89.7722,white
16.5816,87.0079,white
15.3892,81.8307,white
34.3262,18.0478,white
38.1952,98.7877,white
78.4035,18.6974,white
39.8001,4.15262,white
72.9639,96.693,white
24.8865,96.1357,white
91.6266,8.25887,white
8.67108,64.1394,white
80.6877,89.9228,white
36.5526,96.6674,white
48.425,15.5631,white
23.4991,23.1948,white
12.2128,32.3113,white
71.9403,2.12712,white
23.7995,5.2353,white
7.53745,8.10545,white
30.556,84.2534,white
66.1012,8.26041,white
78.9739,16.8209,white
89.9235,70.3198,white
11.8644,30.8818,white
65.6345,90.7984,white
28.7525,23.1789,white
75.292,95.5339,white
83.7567,81.2791,white
87.3585,67.0302,white
9.14349,2.84931,white
96.2601,33.5097,white
89.8705,3.25068,white
65.6571,11.0295,white
94.067,99.6416,white
3.22495,99.5896,white
18.1649,19.5923,white
97.3685,62.1763,white
11.1009,53.8366,white
33.2001,14.6827,white
85.1915,58.9204,white
80.7925,37.1142,white
99.1976,71.8069,white
64.6871,83.0936,white
37.668,5.13833,white
2.10253,67.3855,white
0.293638,95.6988,white
6.83891,71.8532,white
12.2799,34.7965,white
69.507,14.3565,white
79.0207,75.6135,white
50.5579,90.6797,white
95.9495,95.3267,white
85.8529,68.3649,white
92.0825,4.9535,white
87.0903,32.6252,white
10.3563,76.1605,white
20.8837,75.2194,white
9.95918,6.92876,white
46.5953,91.3627,white
50.7658,95.8955,white
25.0216,97.981,white
57.025,96.9828,white
41.8322,18.4205,white
26.6317,94.8092,white
6.71566,98.1299,white
96.1266,1.37144,white
95.1662,53.2964,white
79.0123,94.9709,white
19.6348,37.8765,white
84.742,62.9779,white
15.2002,89.867,white
83.5467,53.235,white
1.27801,44.1439,white
1.59462,10.2253,white
61.1755,17.8459,white
71.3831,94.3159,white
71.9639,21.9498,white
11.6159,27.4135,white
51.7811,94.6271,white
16.6075,97.3746,white
14.7088,84.7174,white
88.8169,1.27803,white
42.9326,93.0951,white
35.4351,98.6714,white
11.6671,31.2555,white
77.1398,91.26,white
0.42041,46.9769,white
80.1182,72.6535,white
11.9196,66.1263,white
46.6136,86.5677,white
95.5485,8.43628,white
52.9159,7.47889,white
81.5088,1.12395,white
88.6132,74.3325,white
17.6228,99.3123,white
10.762,53.5935,white
82.0912,51.8857,white
1.75366,17.8318,white
34.1977,12.1346,white
48.0956,98.1684,white
84.9512,62.1272,white
85.2677,28.6075,white
20.4524,1.11699,white
37.7439,84.0312,white
69.3683,0.299732,white
38.0406,89.792,white
63.2616,93.8255,white
91.2651,33.5,white
14.6808,34.8807,white
2.46353,32.3843,white
53.5957,5.78092,white
44.767,15.223,white
64.733,3.65763,white
87.0832,45.7544,white
78.0992,76.8888,white
0.840805,99.0973,white
18.9636,37.6814,white
48.0063,10.6153,white
17.5272,69.097,white
2.53406,7.53477,white
3.37533,17.7822,white
90.7344,58.9682,white
43.2773,11.7622,white
1.73483,71.0734,white
81.964,39.5573,white
77.4886,2.81013,white
82.2862,52.4323,white
85.8637,69.7707,white
38.9826,6.30112,white
74.2196,90.9961,white
94.8579,13.8303,white
93.1451,2.42968,white
1.76707,38.1003,white
16.3485,90.4402,white
27.6698,6.37413,white
84.4562,76.5486,white
87.0646,58.2832,white
42.246,12.2265,white
12.5114,90.9607,white
10.9483,19.6611,white
49.2799,98.0061,white
27.5312,76.4556,white
84.4879,85.676,white
26.9085,11.8817,white
93.2262,54.6615,white
62.352,4.08321,white
94.1006,31.2566,white
57.4834,10.9071,white
83.9702,5.94417,white
9.79418,73.8626,white
41.209,88.7698,white
13.4802,30.0611,white
87.1088,64.2708,white
65.0442,92.8161,white
0.218703,41.4566,white
74.73,80.774,white
64.3237,92.8613,white
83.1541,53.5823,white
23.0833,25.7751,white
3.26609,80.9733,white
50.3293,84.8625,white
7.40121,72.0144,white
60.7014,14.1421,white
88.4981,63.8374,white
83.148,76.2085,white
0.248417,94.0346,white
14.5878,85.7611,white
89.0724,91.3047,white
90.3685,23.8661,white
93.566,94.8337,white
97.7229,98.7464,white
82.0652,23.6586,white
37.3854,91.0244,white
3.25283,20.8021,white
31.1093,79.119,white
45.8322,95.0977,white
79.428,22.0916,white
84.7462,85.0403,white
83.3374,58.1751,white
53.0538,7.00331,white
85.636,98.1611,white
6.5279,17.1047,white
73.3169,4.03234,white
91.0636,46.557,white
9.33431,98.2042,white
13.8603,47.9489,white
88.7549,74.6424,white
78.7305,91.8076,white
89.8819,30.2691,white
93.8823,0.208577,white
88.1131,72.3769,white
15.9037,93.185,white
88.8837,77.585,white
34.2139,20.0983,white
52.7085,97.6283,white
9.45772,5.71785,white
88.0438,33.9028,white
28.7602,79.2877,white
82.6898,15.9173,white
1.4996,45.5759,white
