x,y,class
90.4101,47.2261,black
12.4275,7.86075,black
47.3438,1.73404,black
65.8025,75.2043,black
13.3333,13.6174,black
77.3377,5.26976,black
95.9509,39.9042,black
77.9533,44.3307,black
96.1278,46.046,black
37.9415,19.1706,black
98.1996,4.84157,black
28.7281,94.7564,black
18.8684,12.5253,black
70.6797,72.5788,black
97.4011,45.0165,black
93.3291,51.1158,black
60.9511,65.0462,black
16.479,62.9675,black
88.3203,93.6628,black
23.0709,60.9842,black
97.1508,82.5992,black
0.904318,65.0918,black
94.7203,88.3301,black
69.5036,1.18368,black
33.6383,4.27911,black
93.1153,49.3646,black
26.7555,69.4347,black
41.4914,90.6869,black
30.1829,87.793,black
39.4747,14.2609,black
17.283,8.45154,black
7.85731,16.5797,black
91.3779,22.9422,black
75.9609,49.7114,black
89.8539,36.7854,black
87.7484,8.23716,black
82.8672,40.9887,black
92.99,29.0776,black
31.4584,97.3525,black
18.43,13.9866,black
19.3809,12.226,black
50.6963,15.3148,black
16.4628,32.2331,black
35.4942,91.5509,black
83.3787,7.64946,black
84.1402,29.585,black
7.64851,29.0376,black
61.6011,12.3542,black
86.1183,44.925,black
75.5264,64.9154,black
44.7947,73.2609,black
87.5043,11.3073,black
79.6976,6.38379,black
72.8225,10.2411,black
98.052,83.519,black
78.7435,47.0539,black
1.51309,20.6483,black
29.7051,66.8421,black
76.9578,41.1959,black
21.0421,5.68528,black
33.0636,86.5383,black
61.2535,72.9488,black
26.4808,12.7993,black
96.7028,38.9133,black
23.2855,99.0703,black
40.1678,99.9562,black
87.4452,64.5458,black
58.045,12.4668,black
92.6545,31.1707,black
93.3949,44.1095,black
68.2266,73.2876,black
92.4675,97.5769,black
19.9881,18.2246,black
86.5893,77.7614,black
57.5604,85.2778,black
76.032,9.73668,black
8.19629,43.0977,black
55.6659,88.5051,black
38.3826,77.6273,black
92.9646,35.1373,black
25.1533,49.1838,black
25.0845,84.5562,black
48.7215,80.548,black
37.9668,18.3017,black
52.1033,17.5442,black
7.41474,97.6768,black
83.0515,85.1777,black
3.54614,44.8038,black
9.37184,99.3175,black
18.3974,12.3991,black
54.0115,89.222,black
38.4815,98.8386,black
6.03388,46.3673,black
22.5324,66.4784,black
84.5986,56.3986,black
76.0241,68.3539,black
42.2953,14.0419,black
32.2474,92.3091,black
77.9147,12.2096,black
56.3617,88.8166,black
86.0148,18.8521,black
69.134,14.385,black
11.0444,47.4395,black
31.5032,14.4977,black
80.8838,37.3383,black
59.9341,14.1304,black
78.9238,64.9834,black
75.2997,81.9007,black
78.3455,56.4768,black
85.9233,54.9785,black
87.4165,74.8069,black
80.7639,47.394,black
99.5713,4.8362,black
32.937,70.2137,black
81.9959,57.9282,black
98.3384,82.114,black
40.9202,75.9737,black
20.2001,2.97072,black
92.4551,78.4372,black
31.1074,89.9377,black
85.5897,40.3712,black
84.887,78.3249,black
81.298,38.7093,black
78.9154,55.4765,black
39.4392,80.2505,black
20.2514,7.63225,black
72.2502,8.52521,black
28.0546,53.0822,black
89.7168,73.3625,black
88.2889,66.1344,black
39.291,82.6446,black
63.5777,66.9694,black
68.0174,66.1903,black
28.37,80.1937,black
88.991,66.4569,black
60.8172,3.39299,black
15.571,69.8087,black
92.0444,53.4829,black
89.2203,6.55948,black
34.6317,0.459684,black
12.4496,46.9474,black
38.2348,17.6721,black
82.4284,82.3215,black
15.5503,67.0796,black
9.27669,2.15239,black
76.8367,95.7179,black
9.70043,62.1039,black
38.0968,6.39453,black
1.39035,10.7502,black
65.138,98.5304,black
36.9015,97.4736,black
13.7991,75.8938,black
75.7674,45.3199,black
29.3201,61.0632,black
30.7912,62.5039,black
12.46,99.3829,black
96.4968,6.22416,black
56.9171,96.7968,black
71.8082,69.9128,black
95.9265,70.17,black
15.1303,44.4364,black
13.6205,70.2238,black
12.0553,27.6583,black
99.0751,11.1708,black
34.1259,66.622,black
66.0595,88.5544,black
26.1358,77.3069,black
87.1571,45.392,black
82.4397,19.8835,black
81.7992,0.290664,black
67.8483,82.5866,black
1.17029,20.7095,black
14.8169,60.6157,black
91.7687,65.3069,black
25.9482,87.9197,black
54.9325,94.9131,black
86.8291,72.4529,black
1.18923,46.3192,black
61.1676,12.0433,black
1.80918,8.44918,black
57.9885,81.1359,black
87.2481,84.2431,black
57.0111,92.9883,black
48.3032,87.1022,black
70.3572,1.45243,black
26.1276,96.301,black
15.5021,87.6109,black
67.8242,89.5709,black
1.17111,44.9545,black
36.0412,75.9548,black
26.4708,16.7569,black
80.0779,79.2642,black
23.0759,42.5197,black
93.77,71.5569,black
9.29448,93.3213,black
37.8352,18.8394,black
43.0734,76.9806,black
11.5541,94.5039,black
8.65989,17.4783,black
39.0447,65.8075,black
8.06483,71.7245,black
89.3584,77.1554,black
63.3279,8.06074,black
25.2246,63.5603,black
26.5891,96.1178,black
27.9918,1.0764,black
78.7774,98.0888,black
7.51377,46.7209,black
3.84284,50.3886,black
69.8058,78.9672,black
72.7502,65.3684,black
97.6495,25.145,black
45.609,7.1803,black
92.0005,99.65,black
39.5719,2.44979,black
87.2606,31.626,black
85.7214,85.1311,black
68.9185,90.4954,black
87.3157,84.0165,black
80.1909,55.6639,black
75.2438,91.5477,black
40.4613,9.01461,black
93.61,58.4634,black
14.9709,54.3644,black
38.4764,16.126,black
92.0487,16.0731,black
39.6096,14.898,black
72.8474,98.8534,black
1.69269,90.3581,black
34.2853,86.0961,black
95.9802,55.9967,black
13.3251,57.4803,black
48.5423,2.19332,black
51.4528,89.8559,black
15.1732,85.1485,black
19.954,35.3321,black
4.26193,15.0266,black
23.0356,80.7382,black
70.5279,11.5612,black
95.7023,17.9402,black
53.4527,83.8508,black
18.8656,13.1752,black
11.992,63.7678,black
16.5581,64.7784,black
7.09087,94.7223,black
17.866,60.0676,black
58.1603,3.07311,black
98.0034,58.2747,black
76.9508,84.65,black
92.7583,74.7988,black
85.5714,51.4598,black
23.5555,63.7675,black
59.558,90.4652,black
91.6739,45.7963,black
46.7119,17.1134,black
17.553,83.0793,black
14.2493,82.0691,black
76.3351,66.105,black
6.23577,94.7812,black
96.8744,23.8864,black
26.4855,62.4037,black
23.5539,76.8685,black
14.1484,98.1377,black
24.3907,76.1774,black
69.423,51.1608,black
42.0388,6.68877,black
92.1057,31.2849,black
99.5761,63.178,black
32.3688,16.0805,black
80.7084,88.2159,black
59.0016,18.9568,black
23.7853,54.1179,black
89.0485,60.8462,black
17.1516,44.3854,black
83.1736,83.5141,black
68.5673,85.7739,black
28.4024,90.2917,black
20.2871,14.2871,black
40.1149,8.24702,black
71.652,64.4258,black
75.4274,19.5809,black
26.4466,6.42227,black
28.9689,51.7165,black
83.0332,85.554,black
92.9736,85.9118,black
39.7878,15.6713,black
94.2962,96.6792,black
26.9309,95.3554,black
95.5232,75.2995,black
78.1638,57.2774,black
1.55763,43.4948,black
63.1303,82.4157,black
20.0626,41.1901,black
96.0144,6.56161,black
41.2423,77.9698,black
54.9993,85.9255,black
40.1099,81.4284,black
73.6009,1.91661,black
11.1107,25.8836,black
61.1167,6.42543,black
6.71069,43.8267,black
99.6662,44.6126,black
18.9094,11.1681,black
27.3623,0.611258,black
25.218,9.2773,black
78.324,95.6584,black
69.0334,11.0311,black
89.2868,96.2256,black
39.6453,85.3537,black
56.2032,11.7084,black
53.7985,83.7823,black
92.5387,98.7941,black
43.7756,7.09389,black
17.9663,97.1318,black
67.7821,66.7526,black
73.7329,18.4721,black
85.3107,86.3717,black
43.0706,97.5518,black
70.525,77.214,black
97.0199,0.172891,black
82.8906,72.759,black
91.0274,47.6643,black
42.3026,81.3757,black
96.521,29.0216,black
17.8965,1.77684,black
48.7497,95.7766,black
53.5459,10.8834,black
39.4839,89.8573,black
92.3662,57.6368,black
6.35416,22.8397,black
59.5922,72.0979,black
91.4453,46.1502,black
16.5807,34.4883,black
81.1505,14.2758,black
75.0488,77.399,black
43.8912,9.32823,black
38.8304,3.55653,black
93.4397,75.0401,black
18.4994,19.1838,black
31.7542,92.3979,black
70.9778,62.1281,black
28.5966,73.8419,black
71.8062,4.95955,black
43.4981,85.7203,black
71.3314,19.4837,black
98.9986,62.8214,black
86.7998,14.8793,black
69.4989,58.9099,black
15.4195,53.5778,black
19.3717,74.0779,black
29.1034,95.821,black
20.3822,93.935,black
5.08875,81.3701,black
1.17814,8.57283,black
71.6341,98.2779,black
58.0517,5.09306,black
19.6245,10.7603,black
53.4586,0.557274,black
6.83024,27.7203,black
98.4359,38.8732,black
33.4325,64.1221,black
15.5514,66.1054,black
45.4407,83.3546,black
52.0176,83.7438,black
69.4516,19.7052,black
4.64202,83.3873,black
9.46809,47.5712,black
16.3619,32.4037,black
9.81597,99,black
89.3931,37.3977,black
2.93753,32.981,black
39.8334,87.095,black
99.6651,21.7523,black
35.9284,94.3788,black
61.4399,66.3748,black
42.9505,10.6251,black
53.9483,87.2033,black
81.6284,46.2753,black
19.4438,86.0649,black
1.74405,34.2059,black
26.4199,14.7189,black
95.0478,31.8725,black
84.1834,65.851,black
33.4636,3.66261,black
66.5364,8.72193,black
17.1363,99.4706,black
57.2044,98.279,black
23.5656,59.8148,black
92.258,11.7018,black
39.4338,79.1636,black
90.5919,17.7117,black
11.4874,3.08465,black
31.8739,85.9507,black
94.4054,3.36524,black
63.1772,81.2947,black
50.8919,97.0836,black
34.4224,4.64819,black
3.30521,83.6839,black
65.8759,92.2592,black
93.7224,2.18502,black
8.88487,18.665,black
90.3383,85.9956,black
88.0926,64.5398,black
75.7939,3.52533,black
89.9303,19.8908,black
97.6637,7.68886,black
21.8049,14.0549,black
38.9444,71.2071,black
3.26466,64.9763,black
49.1096,96.8511,black
93.3679,29.6794,black
98.0455,2.41475,black
5.97296,27.8724,black
8.85294,3.20389,black
92.7939,13.7947,black
74.2446,67.1807,black
92.59,20.9322,black
6.82145,81.8214,black
45.1126,81.2556,black
95.4062,97.1208,black
42.0959,99.3673,black
38.1451,86.6053,black
15.6783,34.9706,black
41.3712,71.8082,black
86.1027,89.0222,black
53.3598,96.2511,black
90.6472,37.3983,black
16.0228,95.7217,black
11.4495,95.6839,black
0.67703,64.8371,black
19.1229,73.0179,black
15.9628,37.0564,black
7.99349,14.668,black
82.2138,46.6496,black
91.4737,17.5291,black
78.2142,4.93768,black
25.8181,72.1883,black
28.6761,14.1453,black
94.9639,42.1263,black
90.0425,77.8959,black
92.197,56.0306,black
77.8797,5.57454,black
2.48929,2.09005,black
27.9755,53.2128,black
75.1322,15.3683,black
95.6624,18.0227,black
15.5914,92.6596,black
19.4106,49.9908,black
18.1853,40.1066,black
67.8359,6.2866,black
99.5886,29.7928,black
67.631,85.5739,black
18.7982,85.8873,black
69.9453,0.952521,black
99.3001,27.0551,black
82.2606,69.9246,black
8.49299,2.24098,black
6.59702,83.6147,black
39.6611,77.7821,black
4.80626,6.03488,black
12.2448,19.7236,black
31.9417,72.57,black
31.3393,2.44765,black
91.9098,19.5227,black
66.3667,14.8173,black
65.49,4.68676,black
4.40973,3.81739,black
96.9569,20.0402,black
33.3529,55.1445,black
68.626,86.8995,black
12.4013,14.3814,black
8.24967,54.577,black
56.3208,77.5817,black
83.3372,34.0893,black
27.0742,89.0883,black
89.5831,86.5759,black
54.7083,80.5803,black
27.6601,13.1701,black
75.7687,11.6992,black
76.9425,91.4198,black
97.4656,56.2039,black
27.0154,61.7834,black
46.6087,13.1777,black
41.731,69.3833,black
89.2845,3.91219,black
99.2786,96.6327,black
70.2763,65.8473,black
58.8062,98.7271,black
28.305,86.5017,black
91.2177,55.2303,black
14.4926,32.1029,black
60.9565,71.9204,black
89.3965,30.6877,black
90.9049,55.2154,black
11.9942,4.57506,black
4.25013,3.80316,black
27.7062,95.1058,black
50.9359,82.1489,black
79.0266,64.6567,black
15.7052,40.8415,black
25.1645,4.46449,black
95.861,72.8299,black
80.2856,47.1549,black
79.2769,9.59884,black
41.6963,8.40943,black
62.4742,14.5115,black
25.1615,57.6281,black
0.843635,4.61562,black
92.4169,70.7743,black
41.213,80.2678,black
79.8377,85.3139,black
74.9065,86.3851,black
24.458,47.2842,black
79.7118,13.2493,black
79.0621,88.1586,black
8.9599,7.46648,black
87.1034,28.4508,black
74.4477,96.9046,black
85.6773,69.9976,black
22.7806,4.49132,black
33.5121,90.8479,black
71.3982,96.895,black
1.80943,33.0465,black
56.9164,95.6806,black
94.0182,1.30119,black
54.5228,19.1137,black
48.6074,2.09135,black
66.9032,4.60911,black
18.0577,35.3888,black
87.7094,24.2437,black
89.7349,87.9125,black
70.548,15.3524,black
98.9588,7.35699,black
23.246,98.9234,black
9.49556,1.14061,black
59.2573,6.19501,black
36.6498,27.0007,white
31.7778,39.5903,white
37.3055,41.4969,white
39.3211,22.2222,white
64.5766,45.0103,white
61.9506,43.368,white
63.7842,58.1501,white
36.7234,55.134,white
61.4502,46.7804,white
56.0792,57.5704,white
41.5152,45.4262,white
56.8593,24.1861,white
52.8509,46.4636,white
52.1645,58.9923,white
65.641,50.6609,white
61.1536,39.3934,white
43.3296,65.9012,white
33.6753,31.603,white
81.414,21.8334,white
22.6417,25.9041,white
16.5822,24.6278,white
42.0152,41.1773,white
31.4394,42.195,white
40.6542,42.3872,white
54.5474,43.4879,white
39.8053,39.3944,white
56.7418,36.5478,white
26.5262,39.6663,white
46.1456,54.1874,white
58.885,48.5989,white
27.7841,40.5765,white
32.7885,38.0195,white
64.638,35.9389,white
32.4547,42.57,white
74.1941,26.559,white
52.3877,69.4134,white
64.9416,26.0278,white
48.9741,52.4413,white
60.3149,38.9655,white
57.1387,48.6801,white
75.0693,41.9513,white
75.9903,38.5073,white
43.482,26.029,white
49.5517,21.5189,white
49.2176,48.4006,white
43.3617,69.0843,white
53.9607,59.1521,white
50.1684,49.5983,white
51.307,43.0065,white
27.3416,23.0944,white
52.8755,37.3176,white
63.409,30.053,white
46.8445,27.0346,white
56.4703,47.0294,white
44.2243,53.0042,white
67.1191,38.8731,white
39.3643,53.3866,white
52.4698,71.1886,white
37.8959,29.4411,white
51.4957,74.5376,white
37.1693,34.4992,white
40.6755,47.1348,white
19.3808,29.4723,white
58.6558,37.3942,white
58.5922,23.6076,white
31.6271,39.9646,white
51.9446,59.9886,white
73.2507,44.6155,white
58.8857,38.8906,white
56.6666,47.1908,white
24.7633,27.1848,white
38.681,23.7861,white
27.5352,24.4336,white
66.3256,30.0892,white
61.9089,39.7793,white
77.5731,37.4069,white
29.5196,23.9924,white
48.3334,38.6765,white
24.9091,32.5015,white
21.1265,30.9574,white
38.6193,32.3284,white
85.8339,22.3986,white
80.5664,22.4695,white
64.2224,30.6602,white
54.8063,56.4483,white
50.3136,60.6724,white
32.027,44.7092,white
54.8762,54.1978,white
24.3609,24.9448,white
60.9545,47.4036,white
49.6695,36.5902,white
57.4355,29.2438,white
20.4075,29.0539,white
50.2196,54.3051,white
23.955,30.3653,white
58.0704,50.3603,white
64.5599,31.0395,white
50.3105,45.0716,white
32.0877,21.9095,white
37.9683,24.8881,white
60.7664,47.7847,white
38.0457,32.8428,white
54.2613,53.0535,white
65.6376,39.8518,white
41.1945,31.5454,white
39.6002,45.5989,white
20.8525,24.931,white
59.8554,36.655,white
54.8206,30.5052,white
43.1499,31.5154,white
53.7246,70.7384,white
43.9458,34.7513,white
49.9909,78.4013,white
33.8847,26.7819,white
36.7657,59.5475,white
58.6123,27.7286,white
71.2675,38.9172,white
67.1853,40.6863,white
59.5187,31.4764,white
43.5263,57.7483,white
64.6264,39.4863,white
37.0883,27.3589,white
17.5105,28.7706,white
47.2735,45.9219,white
58.0086,62.5987,white
56.17,41.9223,white
58.7557,22.9563,white
71.3685,35.3809,white
23.3649,34.4027,white
50.8903,77.8293,white
46.3756,52.8049,white
47.8529,50.0034,white
53.6638,52.0391,white
67.0635,53.8051,white
41.13,62.2513,white
62.7553,27.0569,white
32.3395,47.5748,white
65.9446,21.1004,white
67.7222,28.7206,white
47.7482,44.3422,white
62.5838,36.6463,white
72.3557,20.5449,white
54.0861,53.1481,white
55.0686,68.43,white
31.8857,21.169,white
63.9333,37.5158,white
34.0907,22.5121,white
54.9088,44.4547,white
45.211,41.8889,white
59.5065,33.945,white
55.33,46.3327,white
38.6039,60.8115,white
47.3468,69.6167,white
29.7912,31.7386,white
76.6542,35.0077,white
34.283,52.1726,white
64.5228,37.211,white
14.0625,24.3405,white
75.6775,26.0828,white
69.405,31.9367,white
37.6065,22.1401,white
58.5003,64.1373,white
51.5794,57.5326,white
68.1043,34.0152,white
36.0051,25.5681,white
81.2603,22.3415,white
65.1396,33.1204,white
59.0377,58.662,white
71.8808,26.2924,white
50.6641,31.936,white
70.6908,44.4034,white
47.2986,44.0439,white
51.5097,45.6457,white
50.5879,60.9261,white
33.461,47.5734,white
86.8217,23.8796,white
56.7747,58.4779,white
55.6178,24.2975,white
30.398,46.8812,white
33.4442,36.2769,white
19.8527,21.9218,white
39.4145,24.6869,white
52.8733,20.2878,white
44.0833,33.2608,white
56.3397,35.0081,white
29.1091,48.4555,white
59.5322,35.5444,white
41.3913,27.8503,white
29.3316,40.896,white
74.2459,29.1565,white
39.8742,54.1645,white
80.8953,27.8666,white
20.143,32.6684,white
43.2616,59.5595,white
55.2093,43.5324,white
22.3149,20.2971,white
77.7534,35.6448,white
58.7273,66.5582,white
20.773,23.2341,white
12.3645,21.7733,white
52.7333,46.1635,white
82.4255,28.4902,white
49.7296,39.6414,white
59.3707,64.1107,white
45.863,45.6487,white
56.4758,29.3509,white
70.5271,44.6605,white
77.0482,25.8814,white
32.7318,39.8316,white
45.3979,51.395,white
50.8113,48.948,white
60.4879,29.2808,white
